name,mitra_brand_name,location,link
Android & IOS (Mobile Developer),PT Otak Kanan,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/21e1eced-32b2-44f5-9b5b-0c0c8ab99d0a/5cdc99c7-fc74-11ee-b3c3-42bfe4d30846
Core Network Engineer ,Huawei,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/20f87c97-71f0-4bb0-a591-ed22c767891d/8dbd85e6-fe55-11ee-bcd1-e26d212b611d
IT Digital Marketing,ATT Group,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/2eac3d52-ad39-4d9c-8d2b-be36e90b9452/aba71d79-fdfa-11ee-8a41-f67d68bd6616
Full Stack Web Developer,Dankos,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e3c02360-8ec1-4783-9790-80afa6cf1114/9de2ad26-fc69-11ee-8396-5671af9c94b6
Web Developer,Dankos,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e3c02360-8ec1-4783-9790-80afa6cf1114/d57e591d-fbc9-11ee-877d-ee833f3bb5c3
Machine Learning Developer,Dankos,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e3c02360-8ec1-4783-9790-80afa6cf1114/bc0907b8-fc73-11ee-91d5-c65329ffad5e
Unity Developer,Dankos,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e3c02360-8ec1-4783-9790-80afa6cf1114/52561f63-fbc6-11ee-877d-ee833f3bb5c3
Robotic Process Automation Developer,Dankos,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e3c02360-8ec1-4783-9790-80afa6cf1114/b4ea540c-fc86-11ee-be48-1676ae1015eb
System Engineer,IDCloudHost,Kota Bogor,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/82e706c8-0da1-4aae-8901-34de2c3f8fd1/be3a5146-f0b6-11ee-8773-32b7bdeb41bc
Network Engineer,IDCloudHost,Kota Bogor,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/82e706c8-0da1-4aae-8901-34de2c3f8fd1/dc0454c4-f0b8-11ee-92bb-b27cd062ba27
Frontend Developer,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/5456cefd-f18d-11ee-bf75-32cfa9fc582e
Backend Developer,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/44f8f0c0-f18e-11ee-af0a-42786e9b30fb
Flutter Developer,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/e5b0444c-f18e-11ee-af0a-42786e9b30fb
Quality Assurance,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/a7fe548a-f18f-11ee-af0a-42786e9b30fb
Business Data Scientist,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/b5ca2dc6-f198-11ee-bf75-32cfa9fc582e
Data Engineer,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/83f05331-f19c-11ee-bf75-32cfa9fc582e
AI Prompt Engineer,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/98c86bbf-f19e-11ee-af0a-42786e9b30fb
AI Engineer - Computer Vision,Bukit Vista,Kab. Badung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a6223da4-da2c-4252-8062-5c3f87332e3c/2e466e6d-f19f-11ee-bf75-32cfa9fc582e
Data Analyst,LLDIKTI Wilayah VI,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ca02b6d0-a5e1-494c-b6a4-e5010ca6cfbe/3cd691b8-0474-11ef-9b3e-022ae5f04a49
Data analyst,LLDIKTI Wilayah VI,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ca02b6d0-a5e1-494c-b6a4-e5010ca6cfbe/0be7542f-01f5-11ef-bb7f-6ac06bc5928b
Web Developer,LLDIKTI Wilayah VI,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ca02b6d0-a5e1-494c-b6a4-e5010ca6cfbe/1fd7e6fb-047a-11ef-9e17-0a54edb93563
Data Analyst/ Researcher,Kampus Merdeka Bank Indonesia (KMBI),Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f2442434-987b-4f9b-b5c0-6484f5d82530/7f8058e8-e1ac-11ee-b254-d6ef4ee8e044
Full Stack Developer,Arkatama,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/816872e8-bfc3-48ae-a3ea-f7c8018a9afe/a1e5fd37-e4e2-11ee-ac27-32063028c0d6
UI/UX Designer,Arkatama,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/816872e8-bfc3-48ae-a3ea-f7c8018a9afe/e53df3a6-ecb5-11ee-92bb-b27cd062ba27
Software Tester And Documentator,Arkatama,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/816872e8-bfc3-48ae-a3ea-f7c8018a9afe/055d2aab-e4e4-11ee-ac27-32063028c0d6
Front End Developer,Arkatama,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/816872e8-bfc3-48ae-a3ea-f7c8018a9afe/7cca31cb-e4e1-11ee-826e-82a549dac64f
WordPress Developer,Arkatama,Kota Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/816872e8-bfc3-48ae-a3ea-f7c8018a9afe/01f66aaa-ecb8-11ee-bb69-32b7bdeb41bc
Fullstack Developer Intern ,Nusantara Infrastructure,Kota Tangerang Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/e5adae7d-ea59-11ee-a97f-624b48284b25
Analis Data Informatika,Nusantara Infrastructure,Kota Pontianak,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/4ef0d7c3-ea8a-11ee-9c87-8a782fec29d6
Analis Data Sipil ,Nusantara Infrastructure,Kota Pontianak,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/9927b701-e5a2-11ee-ac27-32063028c0d6
IT Intern,Nusantara Infrastructure,Kota Makassar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/67148a16-e5a5-11ee-97b7-caa6484cdffa
Flutter Developer Intern ,Nusantara Infrastructure,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/b7ddbc5b-e5c2-11ee-826e-82a549dac64f
UI/UX Designer Intern ,Nusantara Infrastructure,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/886e10be-e5c3-11ee-97b7-caa6484cdffa
Fullstack Developer Intern ,Nusantara Infrastructure,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/29032252-e5c2-11ee-826e-82a549dac64f
Data Analyst Intern,Nusantara Infrastructure,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/21ee4d2e-eb3b-11ee-a97f-624b48284b25
Flutter Developer Intern ,Nusantara Infrastructure,Kota Tangerang Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/33c404bb-b227-4a65-85dc-9fe9cf434e1e/a5d3e015-ea5a-11ee-91d0-16cd1757bbe4
"Quality Assurance, Quality Control - Research & Development (QAQC - R&D)",PT Mustika Ratu Tbk,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/2817c9b1-3108-4d7f-a2f1-85f77ff443ad/d39157ff-fb03-11ee-82ee-42fdda477ac9
IT,PT Mustika Ratu Tbk,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/2817c9b1-3108-4d7f-a2f1-85f77ff443ad/a62ae532-f24f-11ee-bf75-32cfa9fc582e
UI/UX Designer ,Maxy Academy,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdcc694e-3ade-4e41-8755-df90f4e8729f/ea8d8fb6-fc98-11ee-a0c9-42fbd8755c1a
Full Stack Developer,Maxy Academy,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdcc694e-3ade-4e41-8755-df90f4e8729f/3c4819f3-fc8c-11ee-9119-a23a1953adca
Full Stack Developer ,Maxy Academy,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdcc694e-3ade-4e41-8755-df90f4e8729f/4b416c28-fc77-11ee-b3c3-42bfe4d30846
IT Asset,Anteraja,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d9bb974c-df16-4b06-ab98-78b76b0fb11e/2346f7f1-f3c4-11ee-9129-da28f9df4d8d
Data Analytic ,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/e585d3a8-0395-11ef-9491-c20a55961317
IT Procurement,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/b0263fa0-03a0-11ef-bb08-72198b01cb46
Research Development IT Intern,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/8b15320c-039c-11ef-a288-3abe9dfb402b
Programmer & Developer  IT ,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/2c231974-039c-11ef-9b58-c2fa75b94ea6
Branch Operation & Network Development Intern,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/8f774a77-fc56-11ee-b3c3-42bfe4d30846
Human capital information system,Maybank Indonesia,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/3681dbc4-2194-4cc8-8db2-2069b50b7b0b/05bc808c-03a0-11ef-bb08-72198b01cb46
Backend Developer,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/5e134874-f0c1-11ee-9c51-1aff99471513
Mobile UI/UX Designer,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/ae7aa16b-f164-11ee-bf75-32cfa9fc582e
Web UI/UX Designer,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/057defaf-f164-11ee-bf75-32cfa9fc582e
System Analyst,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/1824ff21-f0c7-11ee-9c51-1aff99471513
Mobile Developer,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/81c4e8ac-f0c3-11ee-9c51-1aff99471513
Frontend Developer,Suitmedia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8bbe4d2b-fcb8-4bc3-a414-4393f5cb0d1b/6e6bda5b-f0c2-11ee-8773-32b7bdeb41bc
UI/UX Designer,PT Kurnia Ciptamoda Gemilang,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6404a20-67d6-49b9-9869-aebb393af4f6/13789730-f30e-11ee-bf75-32cfa9fc582e
Web Developer,PT Kurnia Ciptamoda Gemilang,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c6404a20-67d6-49b9-9869-aebb393af4f6/88c44b18-f237-11ee-9129-da28f9df4d8d
"Front End, Back End, Full Stack Engineer",EDUCOURSE,Kota Tangerang Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/b4ceff37-a672-44e4-a8e1-7b085afdeac8/a40953bc-fc90-11ee-a0c9-42fbd8755c1a
IT Crew,DP3APPKB Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/8f902e5b-c762-4ef3-b48f-42be60ff3c7f/f3dc54be-f19b-11ee-9129-da28f9df4d8d
Tim Analisis dan Advokasi Kebijakan (Olah data & Analisis Kajian),"BSKAP, Kemendikbudristek",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/4747f113-a6df-49ad-b817-0da167306550/3615dc6a-043f-11ef-9e17-0a54edb93563
Tim Evaluasi Kebijakan dan Sistem Pendidikan  (Olah data & Analisis Kajian),"BSKAP, Kemendikbudristek",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/4747f113-a6df-49ad-b817-0da167306550/cb96abeb-0442-11ef-8394-36f764739585
Business Developer,Coca-Cola Europacific Partners Indonesia,"Jakarta, Bandung, Yogyakarta, Surabaya",https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/af7f690c-c4b5-4c9f-b079-06cbe0ade58f/93315549-f263-11ee-bf75-32cfa9fc582e
Front End Developer Intern,Oneject,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1254bc1d-2a38-4ea1-810a-cb6fe9a8509d/41e4d49b-039a-11ef-a8fb-022033fdbe37
Programmer Intern,Jalin,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a536cd7e-c186-498c-a546-df039623fb74/9b50e2e4-02cf-11ef-bb7f-6ac06bc5928b
Quality Assurance Intern,Jalin,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a536cd7e-c186-498c-a546-df039623fb74/c2979ffc-02c0-11ef-829a-72f05e45eff5
DevOps Engineer,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/396e9ae4-fe12-11ee-865e-fae64678b8c1
System Analyst,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/f92e64e3-f32c-11ee-bf75-32cfa9fc582e
Software Engineer,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/2e761138-f25c-11ee-9129-da28f9df4d8d
Security Operations Center (SOC) Analyst,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/dd155dd7-f196-11ee-bf75-32cfa9fc582e
UI UX ,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/9c37fd9d-f175-11ee-9129-da28f9df4d8d
Quality Assurance,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/294eae37-f175-11ee-9129-da28f9df4d8d
Backend,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/b5c5eeb5-f174-11ee-af0a-42786e9b30fb
Frontend,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/35afa9f6-f174-11ee-9129-da28f9df4d8d
AI Engineer,Widya Robotics,Kab. Sleman,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/93cf8c69-e6cc-423b-a011-695680382291/8e3a6352-f173-11ee-af0a-42786e9b30fb
Data Analyst Intern,Oneject,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1254bc1d-2a38-4ea1-810a-cb6fe9a8509d/45164b3b-039b-11ef-9b58-c2fa75b94ea6
Claim Quality Assurance Intern ,Zurich Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/166275ac-fd6e-458d-9070-2359b1e07f60/dc44e7d1-fe22-11ee-9733-ca7bef2c0196
IT Intern ,Zurich Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/166275ac-fd6e-458d-9070-2359b1e07f60/0e4a834e-ffec-11ee-ba24-e26d212b611d
Business & Data Analytics Intern,Zurich Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/166275ac-fd6e-458d-9070-2359b1e07f60/d47653a3-ffee-11ee-ac63-7e456e52b7d0
Medicillin Provider Intern (Data insight and Provider Segmentation),Zurich Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/166275ac-fd6e-458d-9070-2359b1e07f60/54db6dcd-fe2a-11ee-ac63-7e456e52b7d0
IT Administrator,International Test Center,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/85806380-8285-4eab-adb9-6bfd61949226/3b8c6e56-03d3-11ef-8839-36f764739585
UI/UX Designer,International Test Center,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/85806380-8285-4eab-adb9-6bfd61949226/b28607a2-03d3-11ef-8247-deb43c39bd5c
System Analyst ,PT.Garuda Cyber Indonesia,Kota Pekanbaru,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e60fe502-36d3-41a4-971b-b77d1d8239a1/30c9e059-fd4d-11ee-9648-aa9bf47860c9
Programmer,PT.Garuda Cyber Indonesia,Kota Pekanbaru,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e60fe502-36d3-41a4-971b-b77d1d8239a1/f8934ff4-fd48-11ee-9648-aa9bf47860c9
Software Tester,Otoritas Jasa Keuangan,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/099f120b-b556-44fd-a9f5-a1d7b26cf4c2/20f55174-effc-11ee-9c51-1aff99471513
Asisten Analis Junior Data Analytic,Otoritas Jasa Keuangan,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/099f120b-b556-44fd-a9f5-a1d7b26cf4c2/1c7e519f-ecde-11ee-92bb-b27cd062ba27
Underwriting Technology Analyst Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/051267e6-0158-11ef-ba24-e26d212b611d
HR Data Analyst,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/971bc83e-0159-11ef-ba24-e26d212b611d
IOS Developer Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/33b2324b-015c-11ef-ac63-7e456e52b7d0
SDET (Software Development Engineer in Test) Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/a4e6620c-0160-11ef-aa69-e26d212b611d
Web Developer Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/ae76662d-0162-11ef-9733-ca7bef2c0196
IT Audit Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/dfc3d2cc-0206-11ef-98a1-c2fa75b94ea6
IT Vendor Management Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/5ebc51c7-0149-11ef-ba24-e26d212b611d
IT Security Development Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/411161e2-0148-11ef-ac63-7e456e52b7d0
IT Risk & Compliance Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/826f4207-0147-11ef-9733-ca7bef2c0196
IT Service Desk Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/d9fed36d-0146-11ef-9733-ca7bef2c0196
IT Tools Automation Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/33d48790-0146-11ef-9733-ca7bef2c0196
System Analyst Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/35d4ffd1-0161-11ef-9733-ca7bef2c0196
Antifraud QA Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/4942c7bb-0156-11ef-ba24-e26d212b611d
IT Warehouse Management Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/93b4e3e4-014a-11ef-ba24-e26d212b611d
IT Helpdesk Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/8d2b440e-0145-11ef-9016-864d4638214e
IT Security Operation Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/ed5e12c7-0148-11ef-ba24-e26d212b611d
Android Developer Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/8433c50b-014a-11ef-ac63-7e456e52b7d0
IT Productivity Excellence Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/46146367-014b-11ef-ba24-e26d212b611d
Backend Engineer Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/64c94a38-014b-11ef-ba24-e26d212b611d
UX Designer,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/7eafc5ce-014f-11ef-8a5e-6e086735c772
UX Researcher,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/d9b7c685-014f-11ef-ba24-e26d212b611d
UX Writer,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/774d6419-0150-11ef-ba24-e26d212b611d
Business Data Analyst Intern,Home Credit Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/ae9a3576-23cb-42c2-9885-4cb1a4141799/48f66c49-0157-11ef-ba24-e26d212b611d
Programmer System Koperasi,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/3df798c3-005f-11ef-8f19-ae84a611b5f1
Network Engineer,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/4e21703c-fc9b-11ee-a0c9-42fbd8755c1a
Programmer ATS Rekrutmen,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/b163108c-005e-11ef-8f19-ae84a611b5f1
IT Data Engineer,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/4bdd7599-01dc-11ef-98a1-c2fa75b94ea6
IT Programmer (.Net),Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/1c28a9bc-01de-11ef-bb7f-6ac06bc5928b
IT Quality Assurance,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/b5f32289-01e0-11ef-bb7f-6ac06bc5928b
Administrasi System Development,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/f5a284ef-01e1-11ef-bb7f-6ac06bc5928b
Programmer Purchasing and Budget Control,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/1cfa63b8-02b2-11ef-bb7f-6ac06bc5928b
Programmer HR Assessment,Jababeka & Co,Kab. Bekasi,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/58467cbd-02b1-11ef-bb7f-6ac06bc5928b
Data Scientist dan Data Analyst ,Jababeka & Co,Kab. Kepulauan Morotai,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/72f59c92-f239-11ee-af0a-42786e9b30fb
Sistem Informatika Data Management,Jababeka & Co,Kab. Kepulauan Morotai,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/a8d3adeb-06c9-40b3-a644-c3e9ef7d82e8/17f48877-fc66-11ee-948c-0eada634e399
